User_ID,Age,Gender,Location,Fashion_Item,Brand,Price,Rating,Review_Text,Sentiment,Purchase_Decision,Trendy_Score,Review_Date
ff9bcbec-4a9c-4968-8903-60c0623c50f7,29,Male,Cambodia,Bag,Uniqlo,11.0,4,Everyone stand thing toward born reflect strong prove anything me relate interest.,Neutral,Yes,10,2022-07-17
f5b90711-49f3-429f-9592-42f7a96b079b,20,Male,British Virgin Islands,Dress,Gucci,,1,Same through with significant affect near letter father right price later executive factor least site.,Neutral,Yes,25,
07b65e19-03ed-4f6d-929b-a7de0ea37b1e,57,Male,Togo,Jeans,Adidas,478.0,2,State analysis it both amount age study dinner successful while but clearly.,Positive,No,66,2021-09-26
52281c83-890c-4a61-afcc-c57031ba2ad7,59,Other,Qatar,Bag,Zara,441.0,1,Star name traditional enter realize future listen himself never image make they long manage writer dinner.,Negative,Yes,36,
623f4c36-afc8-4f39-b5bb-c931064d3c42,30,Male,Uzbekistan,Dress,Zara,409.0,4,Clearly movie benefit campaign without wear much hour same American seven couple manage assume risk prepare network military hand.,Positive,Yes,40,
e824d4b3-ffc6-4280-bc41-17bf017cad1b,27,Male,Venezuela,Dress,Zara,294.0,2,Eight key nature people baby ready move present middle painting over leader baby concern.,Positive,Yes,19,
d8c2802c-2646-4e09-9573-10c9cc80ae60,54,Female,Israel,Jeans,Zara,468.0,3,Start kid serious institution happy after mind seven beautiful long both might admit.,Positive,Yes,73,2021-09-20
3cab31d6-2c11-46ec-a454-c92d025d71b3,45,Male,Russian Federation,Jeans,Gucci,164.0,4,Buy whose product during a garden cover law blood how manager experience him minute production.,Positive,Yes,75,
10dc273c-a2d7-4800-9480-4312f4ebf3cc,39,Female,Mayotte,Shoes,Adidas,239.0,1,Country every address everything answer international writer meeting majority staff soon according north.,Positive,Yes,72,2022-02-04
cd5035fb-7dfc-44d6-92e3-f89859802f79,22,Female,Eritrea,Shoes,H&M,76.0,3,World common live happy either fear official with pay know office next too huge clear.,Negative,Yes,83,
83738e0a-7550-402b-9348-c2e0acf01d3b,32,Female,Mauritius,Dress,Gucci,69.0,1,Speech generation four manage send personal stage great people.,Neutral,Yes,29,2021-06-21
09653a20-15b9-4bcd-8ad4-e51073a714d0,47,Female,Martinique,Jeans,Uniqlo,215.0,5,Brother modern the property question interview party you first as discuss you skill two reality learn community by.,Positive,No,72,2025-03-14
e5a0a703-1573-4626-96f4-e58f2aa4b341,35,Female,Anguilla,T-shirt,H&M,418.0,2,Design base management including else energy ground health people.,Neutral,No,30,2024-02-27
79cdc04e-1452-4d43-a7d4-330dc1a96815,34,Male,Suriname,Jeans,Uniqlo,458.0,3,Report child notice once look resource describe story bank financial yourself impact rest home goal address.,Neutral,No,55,2024-09-17
a9f25886-7dbc-462d-8181-928bc6cc1221,49,Female,Bulgaria,Jacket,Adidas,437.0,2,Officer west different land south theory baby rather wish watch later environmental.,Positive,Yes,54,2024-04-27
a2850d2c-e49e-4801-a18a-42066fe52786,40,Other,Iran,Shoes,Uniqlo,385.0,5,Career let test especially discuss important social example avoid site loss west.,Positive,Yes,47,2020-08-19
2591f73c-b0d6-49dd-a290-e0d8cc496df9,45,Other,Haiti,Dress,H&M,399.0,2,Chair TV plant serve animal little pattern my remember college especially.,Positive,Yes,3,2024-08-01
6abe3c76-b399-4e6c-9ffd-80a7a07d4728,24,Female,Christmas Island,Shoes,Zara,308.0,3,Attack hot letter daughter crime appear property hear great east from hold pressure.,Negative,Yes,40,2020-08-11
750a2690-fe50-455d-9ac6-6bf5e60f539a,28,Female,Serbia,Shoes,H&M,361.0,3,Arm street personal financial free check something hear because its.,Neutral,No,37,2023-01-25
b0478ff4-5862-4ac0-940f-302b7fb32b3b,19,Male,Kenya,Jacket,Zara,490.0,3,Arm stop world around American simple sea near allow car give produce person.,Positive,Yes,1,2021-02-21
ac01bd1e-bfd8-427a-8de4-de36c0e6c683,44,Female,Heard Island and McDonald Islands,Jacket,Zara,176.0,5,Energy under space college be present age music end task sea court common.,Positive,No,30,2022-02-13
764554f6-098a-4645-aa01-f6570c133eef,54,Male,Liberia,Shoes,Adidas,147.0,1,Local yourself store economic ready but attorney huge study customer authority economy drug computer look special describe.,Positive,No,69,2023-09-17
8bd1616f-56de-46b0-bd53-51b377efc8a8,44,Female,Jersey,Jeans,Uniqlo,125.0,4,Occur will information four light could here amount music study hit hear generation moment society opportunity event.,Negative,No,84,2022-09-12
2483beae-4d0a-4077-a12b-36556be2ea40,18,Male,Norfolk Island,T-shirt,Zara,363.0,1,Today social example page city development new something member dog laugh eye reach spend main something military color able through with.,Neutral,Yes,79,2020-11-13
62c6764a-1ef0-4fbf-947e-c871c756586e,52,Male,Saint Pierre and Miquelon,Bag,Nike,27.0,5,Pay seat ever sister assume service million economy great candidate upon attorney dinner adult grow claim.,Positive,No,10,2023-02-18
d2e46335-5b8b-4560-9c45-8cf4274e0bfa,21,Female,Guinea,Bag,Zara,434.0,5,Finish write week week maybe store long personal life house most fish treat.,Positive,Yes,33,2024-07-23
d72227a1-da8b-4bd9-b709-13392b6aa820,56,Female,Niue,Dress,Nike,479.0,5,Example second model base involve child along those ago claim operation face commercial you trouble evidence successful long really soon.,Positive,Yes,3,2020-05-08
88480cf3-e6e3-4a97-89cb-b96e2b174acc,29,Female,Israel,Dress,H&M,289.0,3,Way let wish popular Mrs simple early staff marriage road past tax arrive story paper world left rate hour music.,Negative,Yes,78,2021-11-10
948ea694-e724-444c-9262-16a1ea022127,42,Female,Cook Islands,Bag,Uniqlo,34.0,3,Go however hour discover Democrat increase white my all work statement kind home bar charge.,Positive,Yes,60,
23289f3c-e7eb-4b94-a5ce-4018f107fb1d,25,Other,Nauru,T-shirt,H&M,433.0,5,With deep later enter already someone some lawyer car his top partner.,Positive,Yes,8,2023-05-02
edb706ce-e971-4a60-9548-8964f5b98f9e,46,Male,Cook Islands,Shoes,Uniqlo,380.0,3,Resource keep agreement describe population its talk best within must option picture single degree so same wish answer agent its.,Neutral,Yes,52,2023-11-26
2aacaa27-e5ca-4d12-ae96-c2ff101bb7ab,55,Male,Iceland,T-shirt,Zara,289.0,4,Least hold base style organization could sister store then.,Positive,Yes,76,2020-04-28
c511babc-c130-4d16-b57e-81ef44b44971,34,Other,British Indian Ocean Territory (Chagos Archipelago),Jeans,Zara,71.0,2,Manage front read participant image determine mind can our.,Positive,Yes,10,2023-12-18
14eb3c1a-dad7-43b4-bf96-ede41d1a6314,19,Female,Togo,Jeans,Gucci,468.0,4,Stop always authority production fire example hard wife behavior eat owner score.,Positive,Yes,70,2024-10-22
e5b7ac5b-432b-4b13-a829-50f22a49ecd0,48,Female,Thailand,Bag,Zara,234.0,2,Price most one coach commercial movie understand hair offer dark sure fill image mission hear woman.,Positive,Yes,45,2020-09-16
9ff84280-3082-452a-b681-187d27d3b0e7,32,Male,Malta,Bag,Adidas,216.0,4,Other speak environment save large sound dog personal brother hand nor anyone future agreement pressure.,Neutral,Yes,5,2023-08-24
7ff572f9-76c5-4a90-93ea-dfd1723d4800,59,Male,Sao Tome and Principe,Jeans,Adidas,71.0,2,Simply about risk fine only adult middle drive feeling spring less sign contain term politics entire.,Positive,No,38,2022-11-18
dd3203dc-8c4d-4f4b-bc85-ccc9fddb27c8,38,Female,Isle of Man,Jeans,Gucci,421.0,3,Market laugh seek six scientist too father remain society particular popular scientist state fire game.,Negative,Yes,31,2024-01-14
6f239f9c-48b5-4fc9-9c37-e5f3a33eddf7,21,Female,China,Jeans,Nike,146.0,5,On owner arrive begin energy source assume pull top fund subject social.,Negative,No,6,2024-07-13
5626181b-b08d-4fe9-b17d-acdf0f7f27ce,41,Female,Uganda,Bag,Uniqlo,216.0,2,Example list hundred product prove guess language building fear east project past history conference road conference standard.,Positive,No,85,2023-05-29
e79c7657-5c36-43d7-8e94-82e7b135f6ef,54,Male,Tanzania,Bag,H&M,431.0,1,Seem game push country edge member authority do want leg space.,Positive,Yes,83,2024-06-16
3694af65-7a71-4ced-87a2-fb21ae67b5d3,50,Male,Singapore,Jacket,Nike,355.0,2,Finish stop remember expect fight production market add majority each per add budget out thousand shake wonder officer.,Neutral,Yes,74,2024-04-28
37d9ee28-5abf-4b5c-aadf-a95238d138e4,59,Female,Marshall Islands,T-shirt,Uniqlo,39.0,5,Hit pick lot build American cold growth including account.,Neutral,No,49,2021-08-31
c5b57369-7170-4227-a66d-a27ca6c445a0,55,Male,Lebanon,Shoes,Zara,39.0,4,Table white air employee run newspaper manager less actually film tonight whole carry.,Neutral,Yes,71,2020-08-08
3a462f2c-65c9-4cd9-892d-a733899a96b0,59,Female,Canada,Jeans,Nike,142.0,1,Various space beyond purpose effort minute always general blood prove reason easy later kind model next cold.,Neutral,Yes,28,2024-01-02
235715a9-ec29-4159-86af-47f9294bf25f,59,Male,Iceland,Dress,Zara,122.0,4,Within wall morning wrong suddenly few environment several rule chance quite artist until central all campaign recognize.,Positive,No,52,2023-01-10
ddfc1d7f-664e-41af-8995-629a6fb34c42,52,Male,Thailand,Jeans,Nike,52.0,3,Travel state impact decade per south serve eye physical green.,Positive,Yes,9,2022-01-13
43010b43-0e79-4a8a-af66-bce0b5b431b1,21,Female,Austria,T-shirt,Nike,226.0,5,Difficult lead against leg hope important television leader possible center.,Neutral,Yes,13,2023-02-27
ad6ecfe9-682b-4af6-86e4-a80c5e96ca0f,26,Male,Israel,Dress,H&M,408.0,5,Paper book forget language forget class ball market garden former every free us.,Negative,Yes,41,2022-07-09
4363c490-ace4-4148-9539-150a7fce327f,44,Female,Italy,Jacket,Gucci,156.0,2,Recently industry nothing physical look natural without clearly few probably order election to worker debate inside event standard.,Neutral,Yes,84,2021-02-24
f26b4280-51bf-47bb-9edf-23f312583bef,24,Female,Lao People's Democratic Republic,Shoes,Zara,368.0,5,Song close huge nor human realize face very between catch answer represent time.,Neutral,Yes,15,2021-09-01
26328399-895d-40b7-9115-5271b058e7e0,59,Male,Libyan Arab Jamahiriya,Bag,Zara,24.0,2,Century us according loss thought everything strategy real meeting.,Positive,Yes,74,2022-04-14
6cab3cb2-6c6c-4534-96c4-53383c6ad463,24,Male,Gabon,Dress,Zara,490.0,5,May behavior land bit allow think local continue majority include keep tough tough worry economy even reach again.,Neutral,No,92,2021-10-08
7e43884c-ea06-4ec4-b904-7fe9c091cfc6,28,Other,Mauritius,T-shirt,H&M,347.0,1,Painting interesting station old firm side ago throughout relate offer change item during appear.,Neutral,Yes,23,2020-07-15
c3d8489f-6b59-410d-9b36-f32675679b64,42,Female,Turks and Caicos Islands,Jeans,Uniqlo,367.0,2,Hope because us perhaps writer within care cut when share specific debate.,Positive,No,10,2024-02-09
0e80cbec-6d30-4c86-b37e-9bfb4d6c22c8,43,Female,Egypt,Shoes,Uniqlo,103.0,2,Traditional sound imagine between fight thus say when home inside phone behind last myself race left with amount career represent.,Positive,No,39,
1dfce60a-51e8-4550-9d80-8ce48277e3da,54,Male,Uzbekistan,Shoes,Zara,358.0,4,Sell rise wish your else structure conference sit her.,Negative,Yes,100,2021-08-03
5c4578a5-8451-4bef-8e62-49fd4d9f952f,28,Other,Hong Kong,Jeans,Nike,25.0,5,Focus outside will stop fall ten section soldier dog state her true account find time provide.,Negative,Yes,8,2024-07-15
5c2e5f07-ddeb-4152-9056-638aa36a5284,46,Female,Macedonia,Dress,Nike,440.0,3,Social story simple white person country themselves trial low not piece picture available lot.,Positive,No,23,2023-03-24
d79fa1a8-412e-4c0b-a257-39a68ab2aad2,42,Male,India,T-shirt,Gucci,218.0,3,Trial article necessary huge blue sometimes option name whole.,Positive,Yes,11,2022-03-17
ef471bd1-b772-443f-8dc8-b1b66d09da21,37,Female,Czech Republic,Dress,Adidas,372.0,4,Own thousand during film maybe food left research bed.,Negative,No,61,2024-06-12
322393cc-f35a-47c2-abdd-7d2b0fdfd4af,25,Female,Gabon,T-shirt,H&M,210.0,4,Himself explain drive including data understand place job responsibility.,Positive,Yes,30,2021-10-25
2003898c-da98-4592-b818-a5d1123a8e4f,34,Female,Palestinian Territory,T-shirt,H&M,305.0,2,Issue work time attorney recent might system nice just seek writer there common which study.,Negative,Yes,40,2023-10-05
a08be36e-2485-43c0-9dcd-546abbb65429,29,Male,Andorra,Jeans,H&M,366.0,3,Research training main receive claim page organization form represent feeling address become drop institution great fill cut how fight.,Positive,No,85,2024-09-24
07203c0d-722e-404b-a0e4-5c9a4d519606,23,Female,Saint Vincent and the Grenadines,T-shirt,Uniqlo,238.0,1,Can call prevent yet evening sea economic continue example west student single change attention some five range.,Positive,Yes,7,
5761ffd8-8f23-48a4-bde4-172f69679789,21,Female,Togo,Shoes,Gucci,349.0,4,Such during visit analysis land a expect own north from certainly.,Positive,Yes,32,2021-05-21
c520b3e4-e04a-48f4-b482-e130550b96e5,41,Other,South Georgia and the South Sandwich Islands,Bag,Gucci,479.0,2,Will professor word finally production international central responsibility billion community morning.,Neutral,Yes,66,2024-06-16
307956c0-bcbe-49c6-a545-d39d3be685c2,48,Female,Mali,Bag,Gucci,266.0,2,Hold painting else reality show work question option interesting decade use enough.,Neutral,Yes,62,2020-11-22
b2825cdb-5d05-4e78-88f3-a4c42a6d72f9,38,Male,Nigeria,T-shirt,Adidas,386.0,5,Woman major oil free plant do sit serve surface response political once eight college decide attorney scientist its.,Negative,Yes,13,
cb10e6ee-4ee4-403d-b864-fb5203af5238,25,Female,Finland,T-shirt,H&M,183.0,4,Already would doctor always whole thousand ever sport production professional particular north grow method her heart behind event.,Positive,Yes,98,2024-04-02
9126b735-1a9a-4378-b472-7cb462da082c,34,Male,Algeria,Shoes,Zara,115.0,4,Society form still clearly professional provide certainly goal behavior produce word trade hundred her movement share however environment nice order.,Positive,No,37,2021-05-20
0703f618-9cdf-4dd9-9360-eb7b89559c95,56,Female,Bosnia and Herzegovina,Jeans,Adidas,139.0,2,Grow in choose may important defense much far others across past film.,Positive,Yes,5,
49eedb51-d2d1-4b61-987d-1a8cdcc4b058,32,Female,Greece,Shoes,Nike,279.0,5,Tell arm western middle born natural clearly agent lot ever her national case agree.,Negative,Yes,66,2024-07-31
0e389a8f-1279-4aa7-a23e-cd742eadaab3,36,Female,Nigeria,T-shirt,Gucci,28.0,5,Long population week power argue performance responsibility usually growth positive smile particularly claim.,Positive,Yes,16,2022-09-04
4c18cf0c-1384-449b-865b-1b7b4fb0341e,18,Male,Canada,T-shirt,H&M,322.0,3,Party meet what lawyer mind through man section call meeting issue network still season best country recently alone believe dog.,Positive,No,91,2021-06-29
8aa59c8f-17d3-4550-ab41-6f2a1c0e0952,40,Female,Tonga,Dress,Gucci,268.0,3,Represent head food play impact size have realize out green significant debate many receive approach form traditional key shake.,Negative,Yes,58,2023-09-18
3c822a4e-4caa-4099-911c-b4ef4ced3246,20,Female,Jersey,T-shirt,Gucci,200.0,2,Wind around media final where sort season training member nothing join street everything energy teacher character manager listen enjoy.,Neutral,No,98,2024-02-12
a6c207ec-a040-41ef-b534-6f9b088a666b,30,Male,Armenia,Dress,Adidas,474.0,3,Outside author few before carry instead customer take defense various challenge little section serve increase world race for a.,Positive,No,48,
d52fb676-675d-435c-89d1-0cc24ad2ecfe,36,Female,Tanzania,T-shirt,Adidas,99.0,1,Performance off speech require food city identify since product happen.,Neutral,Yes,94,2022-01-29
a0d33742-fac1-45d9-b4ed-6635d836a471,32,Male,Saudi Arabia,Jacket,H&M,46.0,3,Method entire official behavior conference where himself old project possible read tell difference practice event close tonight most nothing very.,Negative,Yes,59,2024-08-31
c6ffa83d-2ce2-438f-ad09-c86431ed4ba7,35,Male,Honduras,Jeans,Gucci,78.0,2,Together very article official issue spend edge power growth trip wife foreign.,Positive,Yes,89,2024-12-21
1cd68a55-11b3-4647-8eba-cadcd79c6c7b,35,Female,Cyprus,Dress,Zara,292.0,4,Identify free which mission relationship it over let effort government effort wall allow call opportunity crime expect fish.,Positive,No,63,2024-08-22
df03d562-9ecc-4452-a31a-6ab98f4b4960,43,Male,Uruguay,Jacket,Adidas,421.0,1,Finish human most skill soldier such pretty player provide find become.,Positive,Yes,54,2021-12-15
f93364bc-fd7b-4455-8112-dfd3b1b8af0e,53,Female,Faroe Islands,T-shirt,Uniqlo,304.0,4,Respond child defense skill although speak room wind hit various south miss.,Neutral,No,32,2022-08-05
803e16fd-c078-4286-94e0-2155939f47e3,27,Male,Macao,Dress,Gucci,473.0,2,Material force happy couple age gas it American firm serve.,Negative,Yes,90,2022-01-02
a0e7d83a-7e3d-4a9e-b7bc-83f8137008ba,26,Male,Gibraltar,T-shirt,Gucci,46.0,2,World buy each feel through because big mother green continue tonight.,Positive,No,31,2022-08-23
02b2e75e-682c-423f-bdfd-538515dd287a,53,Male,Tanzania,Dress,Zara,179.0,3,Those loss establish guy set real company eight paper Congress.,Positive,Yes,95,2025-02-16
a1d7c01d-3418-4958-90c4-3a322dd6043e,45,Female,Nepal,Bag,Uniqlo,405.0,5,Allow body ready opportunity pattern Congress gas meeting success song hospital.,Negative,Yes,73,2025-03-25
5e92725a-5ac0-4a56-925d-740c8c4ead25,33,Male,Cape Verde,Jeans,Gucci,125.0,2,Our turn degree player year employee risk such loss charge cut.,Negative,Yes,54,2022-11-11
7e99975d-9d9c-48cd-a93f-bbf1c62c0271,25,Male,Pakistan,Shoes,Uniqlo,366.0,5,Actually task expect economic subject color college into security community wrong decade herself suggest.,Neutral,No,80,2022-10-13
d88eef2d-ec3d-4f26-a17b-16af1c775fe8,19,Female,Costa Rica,Jacket,H&M,203.0,5,Eat south customer pass statement foot specific but human evidence degree stand agency.,Negative,No,100,2024-12-29
4933541b-00bd-45a6-aa31-66cda053d833,46,Male,United Arab Emirates,T-shirt,Uniqlo,366.0,2,Writer someone almost which analysis real especially sea rich surface mention off large indicate.,Neutral,Yes,56,2022-12-16
ee62d7bd-dbe7-4879-85b5-983117bee0e4,46,Other,Netherlands Antilles,Jacket,Zara,287.0,3,Party best tell office drug success especially because bed fly can region close end know imagine.,Negative,Yes,54,2021-09-19
0a582fb1-9872-456a-8393-cc1a2a9f957b,21,Male,Iran,Dress,Nike,,5,System seven year administration something nor try culture interesting address.,Positive,Yes,20,2024-05-06
926f5301-2b87-4108-b510-ccac7762166a,48,Male,Martinique,Jeans,Gucci,158.0,1,Visit save always sing enter daughter ability fight still third quality body strategy thousand ok since speech cause.,Positive,Yes,64,2021-07-16
d94b71f0-ea54-4577-945b-000811f63d7c,25,Female,Paraguay,T-shirt,Nike,495.0,1,Tough box environmental consider without factor option Congress perform.,Neutral,Yes,8,2022-11-19
48b4891a-aba1-4e91-984a-150846d6ea82,41,Male,Cocos (Keeling) Islands,Shoes,Uniqlo,331.0,3,Into agency budget indicate way official recent writer laugh black sometimes believe him art beyond.,Positive,Yes,57,2021-03-29
f54fa483-a534-4907-91b3-5015e204181d,38,Male,Montenegro,T-shirt,Nike,22.0,3,Arrive bed through job piece face vote trip four possible develop analysis officer camera including end small hit loss.,Positive,No,71,
3f17da04-a574-44ec-ae75-43b7bf92eb3c,24,Female,Gambia,Jeans,Nike,255.0,1,Common where black fact agency approach seem address civil accept read magazine American number set something travel let response relationship.,Negative,Yes,96,2024-10-12
7f8cb471-dbde-49f9-8202-ce631fb2d7aa,24,Female,Kazakhstan,Dress,Zara,474.0,1,Charge find agency cultural clearly begin run service beat later ability trade system relate.,Positive,Yes,83,2020-06-27
34febf5c-d7a9-418c-9b5b-56c163f9166f,51,Female,Qatar,Jeans,Adidas,81.0,5,Natural light modern firm seat very deep push sing administration sing safe past.,Positive,Yes,6,2024-08-06
1ac290e1-d562-4b4f-9b4d-b14cb9d69635,18,Female,Vanuatu,Jacket,H&M,237.0,4,Sure full both appear however nearly majority great somebody leave campaign company vote street sister sort impact.,Neutral,Yes,74,2023-02-14
17e1eb21-3800-4e19-8270-5e0effaefcb4,51,Female,Malawi,Jeans,Zara,,5,Result their door question goal campaign teacher management fish back indeed common memory with beyond bank show carry.,Positive,Yes,26,2022-09-29
c8062481-1289-46ae-a00b-54369563d6cc,46,Male,Cameroon,Dress,Adidas,131.0,3,Door imagine media section election another food tend from a station wall suffer agreement center line he brother score.,Positive,Yes,31,2022-02-07
1e38c0f9-8f46-44d2-b797-7fcaf95369fe,24,Male,American Samoa,Jeans,Zara,285.0,5,Control tend main weight same decide color road daughter whatever plant state leave situation hotel.,Neutral,Yes,24,2022-08-23
abf124e0-461c-46cd-853d-f685083db7b5,34,Female,Madagascar,Dress,H&M,125.0,3,Technology size upon above prevent seat end oil investment movement party safe outside range spend institution firm national clearly little.,Neutral,Yes,4,2021-01-29
3b75de83-b491-482c-b9e1-72ca25e0fbd6,21,Male,Switzerland,Jeans,Nike,457.0,5,Many knowledge life contain help suddenly defense sell meet speech keep eat.,Neutral,Yes,7,2023-01-09
bc7b8eae-8803-4ee4-9fa9-4c9250e9bb85,46,Female,Niger,Bag,Uniqlo,17.0,2,They imagine people others heart political beyond half hope become hope thought technology across nature lawyer economic control better nothing.,Positive,No,46,2022-02-07
f73b4d78-c81b-441e-8495-9069080b3c08,23,Female,Gabon,Dress,Nike,460.0,1,Force create follow people more him campaign new red end article after management fill avoid role impact large.,Neutral,No,27,2024-01-10
4eda6f47-4274-4af8-8459-bef58a6f5a03,29,Male,Spain,Shoes,Zara,364.0,1,Ten affect how performance visit money of all student decide wear teach that weight cut gun section.,Positive,No,10,2024-08-16
447c240e-e355-40ce-a1d9-b20ef561a6da,23,Other,Holy See (Vatican City State),Shoes,Zara,,3,Ground cause feel end recent itself who deep air notice sport.,Positive,Yes,56,2022-01-21
908bfee6-c0a3-4b0d-af5e-514b986a03c8,37,Other,Marshall Islands,Shoes,Adidas,,3,Test style first economy cultural ever project fund like start price rock other cup.,Neutral,Yes,81,2024-02-21
d7f51717-8454-48ef-b2fe-dcc3d098bca3,27,Male,French Guiana,T-shirt,Nike,380.0,5,Away mother include easy service west production control adult early take its student writer fact woman it son.,Negative,Yes,77,2023-10-18
9be9e584-4aec-4e86-8ab5-0b592827458b,41,Male,Moldova,Shoes,Uniqlo,26.0,2,Go seek every board nature figure party debate per view notice popular.,Positive,Yes,33,2020-11-26
b4321c14-e458-4330-87c7-4511fca1a4fe,56,Male,Hungary,Jacket,Gucci,387.0,4,Whose her part push make prevent network pattern herself adult opportunity free peace bed player again better money war modern.,Negative,Yes,36,2022-11-22
945d2448-eba6-4e22-848e-8610555a7e41,44,Male,Niger,Jeans,Gucci,321.0,5,Parent yes way manager hair purpose by standard support cut direction mission culture.,Positive,Yes,88,2022-11-09
ba94a84f-901e-477c-99ec-a9174b5e9afd,41,Female,Indonesia,Jeans,Adidas,358.0,4,Democrat try professor firm campaign however stock worker along expert season by spend camera.,Positive,Yes,95,2023-01-28
84bb08ad-de6c-476b-b781-b9f6952872a4,28,Female,Egypt,Shoes,H&M,336.0,1,Whether join whatever sell treatment business stuff far successful quickly.,Positive,Yes,66,2023-11-30
10fe2242-a6a8-4ced-b3c8-7fbf02405573,49,Other,Mauritius,T-shirt,Uniqlo,270.0,3,Language pull culture significant can chair play sense nor while join relate see claim various.,Positive,Yes,92,2024-05-24
bdcf8548-5913-45c9-8376-e9af44fee25e,21,Male,Montenegro,T-shirt,Adidas,432.0,2,Degree than describe hope fund large feeling play still nor easy firm market against table staff treat dark wide with.,Neutral,No,66,2021-12-16
c459c3c5-8ff7-482e-84be-932ee918576c,34,Other,Saint Martin,Shoes,Zara,44.0,5,Camera relationship support tend technology time own watch president ahead time rather its weight once.,Negative,Yes,73,
f9e4d6e1-b510-457c-b9b8-81026e88ec9e,38,Female,Cape Verde,Dress,Adidas,194.0,5,Card safe again particularly thus perform a billion use woman impact most collection relate thus grow put.,Neutral,Yes,75,2020-05-20
c860ba0d-442d-48a4-90e7-5453956f448e,41,Male,Martinique,Jeans,Gucci,338.0,2,Sit service professional determine usually newspaper red like item compare not today use result positive would clearly nor.,Negative,No,14,2023-08-04
5f117b85-75f4-487f-aef8-154a9b61a241,18,Male,Martinique,T-shirt,Nike,477.0,3,Social matter without back role help summer despite amount family short little spring.,Positive,No,83,
f9dfb6fa-5a70-4b56-83f6-a099a930998b,57,Female,Liberia,Jeans,Nike,331.0,5,Same military newspaper media national next yard popular off lawyer week west deep tell pretty since environment attack.,Positive,Yes,4,2020-10-05
b94b345a-166d-4684-8ce5-80980f0b2b00,39,Male,Timor-Leste,Bag,Gucci,187.0,3,Enjoy create inside rate generation second create strategy weight rise view individual feeling Mrs career particularly involve family.,Negative,Yes,88,2023-01-04
74b0b668-fbf6-403b-8129-aab86998ed0c,46,Male,Fiji,Shoes,H&M,312.0,3,Head company describe dog certain medical number newspaper more hard either staff debate arm town.,Negative,Yes,3,2024-11-20
1e3a2805-8cd3-42ae-a245-6a81281a731f,33,Male,Martinique,Dress,Adidas,330.0,4,Mr likely ask officer record better explain season catch opportunity front.,Positive,No,95,2025-03-11
107516a2-e179-467a-bfd1-56b48132298f,30,Other,Poland,Bag,H&M,13.0,4,Series option development notice thus policy grow may a cost decade notice section store stuff mind idea describe alone whose.,Neutral,No,18,2024-06-29
6da45e5c-ac55-4b8d-8e9e-181f3ac33b72,56,Female,Myanmar,Bag,H&M,272.0,3,Send nothing property future safe base position character personal during case west smile window reach establish type three.,Positive,Yes,64,2022-07-21
50d83dc7-7e4f-4fba-91b6-ba9f7a3c7662,49,Male,Australia,Jeans,Adidas,88.0,4,Charge type bill movement official size cold cut score air go lot law power determine concern base speak fly show.,Neutral,No,32,2020-05-31
f60e2af8-9212-44cf-8673-fc7a125b1b99,55,Female,Haiti,Shoes,Gucci,238.0,5,When poor marriage claim drive financial fear thus career court political great either property itself before use go role.,Neutral,Yes,39,2020-05-04
47aa6d65-24cd-4c88-8142-2f5cb036b5da,28,Male,Nauru,Dress,Uniqlo,489.0,5,Option success for up hour couple reveal involve cut travel source hot turn.,Negative,No,18,2023-09-16
25926705-267e-4214-8584-00c660def567,41,Female,France,Jacket,H&M,308.0,2,Reveal quite beautiful parent available where debate who cup this deep wife any man could common section understand enter.,Negative,Yes,89,2024-08-10
5ab1e3cd-07f6-447d-94c9-09b0020a7290,45,Male,Antarctica (the territory South of 60 deg S),T-shirt,Adidas,476.0,4,State hard to end talk assume always charge success expert great cell key modern nature available treatment specific.,Neutral,Yes,11,2021-04-02
b8b85190-c1c5-4a2b-ad52-3a141918e347,52,Female,Guam,Jacket,H&M,133.0,3,New protect employee push spring Mr stay media watch business level little deep.,Neutral,No,54,2023-06-19
a9804f1d-bb0d-467e-bfb4-e37f9f995f32,51,Male,Gibraltar,Jacket,Nike,283.0,4,Attack remember official career result civil plant spring list successful major sit.,Neutral,No,24,2023-09-30
e83cc58a-3e64-49e3-bd1f-29587c331b4b,41,Female,Chile,T-shirt,H&M,307.0,2,Consumer rate citizen offer in fight single recognize decision according professional almost role none own consider simple nation.,Negative,Yes,8,2020-10-05
e5196f2a-c036-4d6f-9016-2be4cdb17804,53,Male,Maldives,Bag,Uniqlo,91.0,4,Whatever purpose I hair better hospital new responsibility investment house whole scene town.,Positive,No,35,
512bfb76-12e8-4bbd-86f3-9f43a776ebd5,38,Other,Jersey,Bag,H&M,214.0,3,Agreement fight area benefit decide feel song property her up task east add new yard thing trouble size.,Positive,No,10,2023-10-29
6f0e0266-b993-45d3-a1fb-c15723acf8cb,59,Male,New Zealand,Dress,Nike,66.0,3,Win specific young change trial health particularly past officer treatment available carry any item democratic dog mission.,Neutral,No,35,2024-04-11
e0e75d7d-233c-4634-b4bf-bbee36b7e9dc,28,Male,Mali,Jeans,Zara,160.0,5,Degree page care two real choose arrive church sit speech return author like during sign do.,Positive,No,5,2020-04-07
74892311-b736-454d-9c70-580ec4fb1142,47,Male,Timor-Leste,Jacket,Nike,38.0,4,Seven plant course listen alone hope son positive then chair human do.,Neutral,Yes,28,2020-09-27
